place_id,nome,endereco,capital_busca,motivo_descarte,categorias_google,avaliacao_media,volume_avaliacoes,site_ou_rede_social
ChIJtQep4oVfzpQRkRevLLB5zK8,Dutch Food & Beer,"Av. Ver. Abel Ferreira, 1080 - Vila Reg. Feijó, São Paulo - SP, 03340-000, Brazil",São Paulo,sem_termo_chave,hamburger_restaurant;video_arcade;sports_club;association_or_organization;sports_activity_location;american_restaurant;restaurant;food;point_of_interest;establishment,4.3,3348,http://dutchfoodbeer.com.br/
ChIJh5wJOwB7mQAR6ka_WwntZiA,ESPORTS TROLOLÓ,"Praça Paulo Setúbal, 50 - Vila da Penha, Rio de Janeiro - RJ, 21221-350, Brazil",Rio de Janeiro,sem_termo_chave,point_of_interest;association_or_organization;establishment,5,1,
ChIJiY9zEsyNpJIR_mfO_JdbZqY,EXP CARD STORE,"R. Bernal do Couto, 1296 - Umarizal, Belém - PA, 66055-080, Brazil",Belém,sem_termo_chave,toy_store;store;point_of_interest;establishment,4.6,54,https://www.expcardstore.com/
ChIJRQA8lWxHxwcR0-5-QOMK8sg,Eco Clube Jardim,"R. Bento Albuquerque, 1002 - Cocó, Fortaleza - CE, 60192-055, Brazil",Fortaleza,sem_termo_chave,point_of_interest;establishment,4.5,327,
ChIJqZR3O9fnhpQRc_CmGUV7iWk,Eden Beer - Cervejaria,"Av. Mato Grosso, 68 - Centro, Campo Grande - MS, 79002-231, Brazil",Campo Grande,sem_termo_chave,bar;point_of_interest;establishment,4.7,338,http://www.edenbeer.com.br/
ChIJHSp7iEfxXpMRVtA99lT7tUk,Eduque Brinquedos,"R. 83, 55 - St. Sul, Goiânia - GO, 74083-195, Brazil",Goiânia,categoria_incompativel,toy_store;store;point_of_interest;establishment,5,100,
ChIJTzXegbBFAQcRqOFAITIzAIM,El Lugar Bar,"R. Dr. Sadi Carvalho, 05 - Jatiúca, Maceió - AL, 57036-160, Brazil",Maceió,sem_termo_chave,cocktail_bar;irish_pub;pub;night_club;gastropub;bar;restaurant;point_of_interest;food;establishment,4.4,1515,https://www.instagram.com/ellugar.bar/
ChIJ_Qdle005J5URXK4SqE4NiOY,Elemental Geek,"Edifício Joana de Gusmão - Calçadão João Pinto, 30 - Lj 11 - Centro, Florianópolis - SC, 88010-420, Brazil",Florianópolis,categoria_incompativel,store;point_of_interest;establishment,5,11,https://www.mercadolivre.com.br/pagina/ge20240829161803
ChIJz3_DIkjl3JQRt5LRvGkn6T0,Eleucards - Hobby Store,"Rua 24 de Maio, 593 - Centro, Curitiba - PR, 80220-060, Brazil",Curitiba,sem_termo_chave,toy_store;store;point_of_interest;establishment,5,23,
ChIJr1FfnFCxnZMR0y11X_OoteA,Empório Lúdico,"3 piso ao lado da Americanas - Av. Brasília, 1461 - Jardim das Américas, Cuiabá - MT, 78060-601, Brazil",Cuiabá,sem_termo_chave,store;point_of_interest;establishment,5,10,http://wa.me//5565981313745
ChIJtxbh6bXLJJMRaxIJK5RoT7g,Enfant Brinquedoteca,"Quadra 206 Sul, LO 05, Lote 07, Sala 01-A - Palmas, TO, 77020-504, Brazil",Palmas,categoria_incompativel,point_of_interest;establishment,5,5,https://www.instagram.com/enfantbrinquedoteca/
ChIJN3xqoKlZzpQR-64Cv9fqOdo,Epic Game,"R. da Glória, 117 - Liberdade, São Paulo - SP, 01510-001, Brazil",São Paulo,categoria_incompativel,toy_store;store;association_or_organization;point_of_interest;establishment,4.5,3460,http://www.epicgame.com.br/
ChIJ5TC2ycOxGgcRWgCYenuRUe8,Equipaflexse,"Loteamento Porto Sul - R. C, n° 72 - Aruana, Aracaju - SE, 49000-590, Brazil",Aracaju,sem_termo_chave,point_of_interest;establishment,5,3,http://www.equipaflexse.com.br/
ChIJg44a39c5jgcRH83Oj6lAmPA,Erick Pipas,"R. Gonçalves Lêdo, 257 - Água Mineral, Teresina - PI, 64007-350, Brazil",Teresina,sem_termo_chave,point_of_interest;establishment,4.9,10,
ChIJd_LpVCE5J5URwaNhjdU8a8A,EscapeOne,"R. Vera Linhares de Andrade, 2665 - Córrego Grande, Florianópolis - SC, 88034-700, Brazil",Florianópolis,sem_termo_chave,amusement_center;store;point_of_interest;establishment,4.6,379,https://escapeone.com.br/
ChIJUcPbfstJxwcRJlR3ZIBFMtY,Esconderijo Rock Pub,"Av. João Pessoa, 4558 - Damas, Fortaleza - CE, 60425-812, Brazil",Fortaleza,sem_termo_chave,bar;live_music_venue;event_venue;point_of_interest;establishment,4.6,356,https://instagram.com/esconderijo.rockpub?igshid=MzRlODBiNWFlZA==
ChIJ8y_w50oeqwcRwp-aASX2r4A,Escritório - Zona Sul,"Rua Desembargador João Paes, 907 - Boa Viagem, Recife - PE, 51021-360, Brazil",Recife,sem_termo_chave,restaurant;bar;point_of_interest;food;establishment,4.4,1451,http://grupoescritorio.com.br/
ChIJp9slMFTLJJMR9fhEQ1s-ask,Escritório Bar & Cozinha,"Q. 206 Sul Alameda 15, 157 - Arse, Palmas - TO, 77020-518, Brazil",Palmas,sem_termo_chave,bar_and_grill;bar;restaurant;point_of_interest;food;establishment,4.2,1497,https://www.instagram.com/escritoriobarecozinha?igsh=YzljYTk1ODg3Zg==
ChIJFbO-RLA7WpMR2B5tBP4ZbIE,Eskenta Bar,"SQN 409 B. B, Loja 53 - Asa Norte, Brasília - DF, 70857-520, Brazil",Brasília,sem_termo_chave,bar;hookah_bar;point_of_interest;establishment,4.7,481,
ChIJt_O6Om41O5MRilVZoUvTahY,Espaço Brincar +,"Quadra 1306 Sul Alameda 7 Qi 18 - Lt 37 - Plano Diretor Sul, Palmas - TO, 77024-564, Brazil",Palmas,sem_termo_chave,child_care_agency;service;point_of_interest;establishment,5,4,https://instagram.com/espacobrincarmais?igshid=10i6ld0y4vet2
ChIJk-w24F0fnpIRQE5x0l1Uy0c,Espaço Criança Brinquedoteca & Play Park,"Rodovia Juscelino Kubitschek, 2141 - Jardim Equatorial, Macapá - AP, 68903-419, Brazil",Macapá,categoria_incompativel,amusement_park;event_venue;point_of_interest;establishment,4.2,9,
ChIJFRVdVIyXpgARbXnj-5lyzQU,Espaço Infantil Novo Mundo,"Av. Guaratan, 1699 - Calafate, Belo Horizonte - MG, 30411-516, Brazil",Belo Horizonte,sem_termo_chave,amusement_center;child_care_agency;event_venue;point_of_interest;service;establishment,4.8,71,https://instagram.com/einovomundo?igshid=YmMyMTA2M2Y=
ChIJhdkowF5IxwcRkKj40Z7HqLM,Espaço Mais Infância do Estado do Ceará,"Av. Santos Dumont, 1589 - Aldeota, Fortaleza - CE, 60160-150, Brazil",Fortaleza,sem_termo_chave,park;point_of_interest;establishment,4.9,20,
ChIJD1UEYCaxnZMRbgRxsHBus30,Espaço Paraíso Kids,"Rodoviaria Parque, Cuiabá - MT, 78048-000, Brazil",Cuiabá,sem_termo_chave,point_of_interest;establishment,5,2,
ChIJS0m9stE0O5MRZZrds--Sy2U,Espaço Pimentinhas,"lote 12 - Q. 407 Sul Alameda Circular 2, 12 - casa 2 - Plano Diretor Sul, Palmas - TO, 77015-704, Brazil",Palmas,sem_termo_chave,child_care_agency;sports_activity_location;point_of_interest;service;establishment,4.6,92,https://www.instagram.com/espacopimentinhas?igsh=YzljYTk1ODg3Zg==
ChIJxR_lcKexnZMRTLWMTXb9N0U,Espaço Top Diversões,"R. Princesa Leopoldina, 6 - Morada dos Nobres, Cuiabá - MT, 78068-015, Brazil",Cuiabá,sem_termo_chave,point_of_interest;establishment,4.9,29,https://linktr.ee/topdiversoes
ChIJP2CYyeE9uAARml4aA07Xs_M,Espaço brincar,"R. Welste Guida, 110 - Maruípe, Vitória - ES, 29043-051, Brazil",Vitória,sem_termo_chave,event_venue;point_of_interest;establishment,5,7,https://espacobrincar-childrenhall.negocio.site/?utm_source=gmb&utm_medium=referral
ChIJZWDb5Z6RpgAR0_0FUine3uw,Espaço kids Castelo - Cervejaria Charada,"Av. Pres. Tancredo Neves, 3867 - Castelo, Belo Horizonte - MG, 31330-430, Brazil",Belo Horizonte,sem_termo_chave,amusement_center;point_of_interest;establishment,4.6,5,
ChIJM8QTSbyznZMRePX9vtQ2u74,Espetinho do Pinho,"Rua Canadá, 385 - Santa Rosa, Cuiabá - MT, 78040-050, Brazil",Cuiabá,sem_termo_chave,restaurant;cocktail_bar;bar_and_grill;bar;point_of_interest;food;establishment,4.3,434,https://bio.pinhorestaurante.com.br/
ChIJuYLZkyqunZMRsfbcRg2Rkqc,Esquininha Bar e Restaurante,"R. Generoso Ciríaco Maciel, 16 - Jardim Petropolis, Cuiabá - MT, 78070-050, Brazil",Cuiabá,sem_termo_chave,cocktail_bar;bar;coffee_shop;cafe;food_store;store;restaurant;food;point_of_interest;establishment,4.3,701,
ChIJFWfGKoVFAQcRg1XFksJceM8,Estaiada Choperia & Drinkeria,"R. Sen. Rui Palmeira, 82 - Ponta Verde, Maceió - AL, 57035-250, Brazil",Maceió,sem_termo_chave,bar;point_of_interest;establishment,4.4,256,https://estaiadachoperia.com.br/
ChIJU0_rRZrDrAcRMOqNKqtNdJw,Estação Ludens,"R. Administrador José Silva Perruci, 110 - Lot. Cidade Universitaria, João Pessoa - PB, 58052-283, Brazil",João Pessoa,sem_termo_chave,store;point_of_interest;establishment,,,
ChIJZbyw37_NJJMR1Up7qDV-pwM,Estúdio Blackbird Palmas,"Q ASR SE 15 RUA SR 7 LOTE 47 - Plano Diretor Sul, Palmas - TO, 77020-176, Brazil",Palmas,sem_termo_chave,bar;point_of_interest;establishment,4.5,235,https://www.instagram.com/blackbirdpmw/
ChIJ_X6g0qYjjgcRTeedX4J8ttE,Evaldo fest kids,"PI-113, Teresina - PI, Brazil",Teresina,sem_termo_chave,point_of_interest;establishment,5,4,
ChIJ26MBBF9_mQAR0-kuIE0HkXE,Expert of Pipes,"nº49 sala 306, 3º andar - Rua da Quitanda - Centro, Rio de Janeiro - RJ, 20011-030, Brazil",Rio de Janeiro,sem_termo_chave,store;point_of_interest;establishment,4.8,92,http://www.peritodoscachimbos.com.br/
ChIJXbP37X1RzpQRZPCh6OsX9IM,"Expresso Board Games | Jogos de Tabuleiro - Board Games, Card Games & Acessórios","Rua Euclides Stoffel de Lima, 56 - Vila Cruzeiro, São Paulo - SP, 04726-050, Brazil",São Paulo,categoria_incompativel,association_or_organization;store;point_of_interest;establishment,5,208,https://www.expressoboardgames.com.br/
ChIJBWwuKaYabJIRoxMkesTAEmc,FLORESTINHA PARK,"Av. Darcy Vargas, 183 - Compensa, Manaus - AM, 69030-060, Brazil",Manaus,sem_termo_chave,indoor_playground;playground;point_of_interest;establishment,4.4,153,
ChIJa8c6S8ZIxwcRVlVKn1apExA,Fada Madrinha Locação de Brinquedos,"R. José Justa, 4153 A - Tauape, Fortaleza - CE, 60120-290, Brazil",Fortaleza,categoria_incompativel,service;point_of_interest;establishment,4.8,42,https://linktr.ee/fadamadrinhabrinquedos
ChIJpUjfFEDRmwAR8UuxTzeqlKY,Falha Crítica,"Avenida das Américas, 700 - Blc 8 / Sala 209-A - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100, Brazil",Rio de Janeiro,sem_termo_chave,point_of_interest;association_or_organization;establishment,5,10,
ChIJe0EtdLFFAQcRuWhZCvcN_kk,Fantástica Fábrica de Diversão - Salão de Festa e Brinquedoteca,"Lot. Pratagy - Av. Empresário Carlos da Silva Nogueira, 648 A - quadra d 16 - Jatiúca, Maceió - AL, 57036-540, Brazil",Maceió,categoria_incompativel,banquet_hall;childrens_camp;playground;amusement_park;event_venue;point_of_interest;establishment,4.9,30,https://instagram.com/fantasticafd?igshid=YmMyMTA2M2Y=
ChIJRZ1kzSY5J5URgZH5yMJ2sCw,Fantástico Mundo Delazer,"R. Hoepcke, 168 - Lj 6 - Centro, Florianópolis - SC, 88010-130, Brazil",Florianópolis,sem_termo_chave,playground;point_of_interest;establishment,4.5,33,
ChIJ92EHJs-xnZMRXXEzl9IzVBA,Farol Bar,"Av. Dom Bosco, 1704 - Goiabeiras, Cuiabá - MT, 78032-065, Brazil",Cuiabá,sem_termo_chave,bar;point_of_interest;establishment,4,250,http://www.instagram.com/farolbar.cba
ChIJ07uAB0EAswcRxg5bwXMJa9s,Farol Bar e Restaurante,"Av. Gov. Silvio Pedroza, 105 - Areia Preta, Natal - RN, 59015-000, Brazil",Natal,sem_termo_chave,restaurant;brazilian_restaurant;barbecue_restaurant;supplier;manufacturer;wholesaler;food;point_of_interest;service;establishment,4.5,5813,https://app.anota.ai/farol-bar-1?utm_source=portal-share-btn&from=msa
ChIJ25Hb_fNIAQcR3B7zZiGGEi8,Feirinha do Tabuleiro,"84 - Av. Maceió, 50 - Tabuleiro do Martins, Maceió - AL, 57061-110, Brazil",Maceió,categoria_incompativel,wholesaler;point_of_interest;service;establishment,4,604,
ChIJzftMuYNXzpQRN2JwEZPp1DQ,Finnegan's Pub,"R. Cristiano Viana, 358 - Pinheiros, São Paulo - SP, 05411-000, Brazil",São Paulo,sem_termo_chave,irish_pub;pub;night_club;hamburger_restaurant;american_restaurant;bar;live_music_venue;event_venue;restaurant;point_of_interest;food;establishment,4.2,2394,http://www.finnegans.com.br/
ChIJZeZwdS0zWpMR5GY3-FLKTzI,Five Sport Bar,"Shopping DF Plaza - R. Copaíba, 10 - 11, Lote 01, Piso L - Águas Claras, Brasília - DF, 71919-540, Brazil",Brasília,sem_termo_chave,restaurant;sports_bar;family_restaurant;wine_bar;bar;point_of_interest;food;establishment,4.5,3081,http://www.fivesportbar.com/
ChIJkVQwWgDl3JQRY43w0FYGnRA,Flor de Brasa Bar,"Av. Água Verde, 531 - Água Verde, Curitiba - PR, 80620-300, Brazil",Curitiba,sem_termo_chave,bar;point_of_interest;establishment,4.7,727,
ChIJ7fTY2q6zGgcRqiFbFwRNFjc,For Players,"R. Estancia, 656 - Centro, Aracaju - SE, 49010-180, Brazil",Aracaju,sem_termo_chave,store;point_of_interest;establishment,5,30,
ChIJHaOH0obj3JQRjGKYgAfmeWo,Fora da Caixa - Biblioteca de Jogos de Mesa,"R. Profa. Maria José Godoy, 274 - Bom Retiro, Curitiba - PR, 80520-220, Brazil",Curitiba,categoria_incompativel,association_or_organization;store;point_of_interest;establishment,4.8,80,http://tr.ee/opafdc
ChIJPX9w-9BcMpIRGuHLC2Bokno,Forfun Club Store - Porto Velho,"Av. Calama, 4920 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-442, Brazil",Porto Velho,categoria_incompativel,toy_store;book_store;point_of_interest;association_or_organization;store;establishment,4.9,27,http://www.forfunclubstore.com/
ChIJQYWbMoFVsgcRPIS1rSg3X6E,Forró com Turista,"Natal Tourism Center - R. Aderbal de Figueiredo, 980 - Praia do Meio, Natal - RN, 59010-115, Brazil",Natal,sem_termo_chave,night_club;cultural_center;bar;point_of_interest;establishment,4.5,1087,http://www.forrocomturista.com.br/
ChIJV2BuIgDDrAcRUHjaIDt2AT0,Franks the Cave Pub,"R. Rejane Freire Correia, 1040 - Jardim Cidade Universitária, João Pessoa - PB, 58052-197, Brazil",João Pessoa,sem_termo_chave,event_venue;irish_pub;pub;bar;restaurant;point_of_interest;food;establishment,4.8,16,
ChIJyQBT2mQbFgcRQI1jt_Rh8k4,Free Snooker,"Condomínio Edf Atlântico Empresarial - R. Paraná, 29 - Lj 2 - Pituba, Salvador - BA, 41830-170, Brazil",Salvador,sem_termo_chave,adventure_sports_center;athletic_field;sports_complex;sports_activity_location;sporting_goods_store;store;point_of_interest;establishment,4.8,15,http://www.freesnooker.com.br/
ChIJ1UKbj57xXpMRnbe9e_tWVXc,Fubanga Bar,"R. 8, 372 - Qd. 08 Lt. 48 - St. Central, Goiânia - GO, 74013-030, Brazil",Goiânia,sem_termo_chave,pub;bar;point_of_interest;establishment,4.8,321,https://www.instagram.com/barfubanga/
ChIJA23daMBJxwcRyJ__MnwOXjw,Fuzuê Bar,"R. Barão de Aracati, 609 - Meireles, Fortaleza - CE, 60115-080, Brazil",Fortaleza,sem_termo_chave,bar;point_of_interest;establishment,3.9,323,http://instagram.com/fuzue.bar
ChIJu8jE2P05jgcRrxeCQiJI-rM,Fábrica de Sonhos Teresina | Loja de brinquedos em Teresina,"Rua Aviador Irapuã Rocha 677 - Galeria Irapua 2 - Jockey, Teresina - PI, 64048-323, Brazil",Teresina,categoria_incompativel,toy_store;event_venue;store;point_of_interest;establishment,4.5,6,https://www.instagram.com/fabricadesonhosteresina/
ChIJm9KV1Tj_sgcRBPgfLvT1u-k,Fábula Brinquedos Educativos,"Avenida Odilon Gomes de Lima, 1908, Loja 3 - 59078-400 - Capim Macio, Natal - RN, 59078-400, Brazil",Natal,categoria_incompativel,toy_store;book_store;clothing_store;store;point_of_interest;establishment,4.9,181,https://fabulabrinquedos.com.br/
ChIJfSQNreJJAQcR6NgXUUHgDnM,Fênix Games,"Feirinha do - Tabuleiro do Martins, Maceió - AL, 57061-110, Brazil",Maceió,categoria_incompativel,service;point_of_interest;establishment,5,35,
ChIJxxdXpZCPpJIRXqtxBwCGhgY,GAME HOUSE BELÉM,"Rua dos Quarenta e Oito Center 47 - Batista Campos, Belém - PA, 66025-230, Brazil",Belém,categoria_incompativel,electronics_store;store;point_of_interest;establishment,5,64,https://instagram.com/freefirebelem?igshid=rhbl27mrwq23
ChIJvaDwqtaxnZMRUQ9d7__9NQU,GGC - Grid Game Center - Shopping Estação Cuiabá MT,"COND SHOP ESTACAO CUIABA - Av. Miguel Sutil, 9300 - Lj SECG002B - Jardim das Américas, Cuiabá - MT, 78040-365, Brazil",Cuiabá,categoria_incompativel,internet_cafe;amusement_park;electronics_store;service;store;point_of_interest;establishment,4.4,171,https://acesse.inf.br/ggc_shoppingestacao
ChIJa6y5bxtLxwcRdE7i7-Gk8lo,Game & Steak,"R. Rui Monte, 1070 - Dom Lustosa, Fortaleza - CE, 60360-640, Brazil",Fortaleza,categoria_incompativel,store;point_of_interest;establishment,5,30,https://www.olx.com.br/perfil/george-80f9371b
ChIJu_Xu7PpLxwcRc40wGJaXD_0,Game House SK,"R. Lindomar Castilho - Parque Soledade, Caucaia - CE, 61690, Brazil",Fortaleza,categoria_incompativel,point_of_interest;association_or_organization;establishment,5,2,
ChIJu1yUroF_mQAR7qxqAfxKSw4,Game Of Boards,"Rua da Passagem, 142 - Botafogo, Rio de Janeiro - RJ, 22290-031, Brazil",Boa Vista;Campo Grande;Rio de Janeiro,categoria_incompativel,store;point_of_interest;establishment,4.7,1077,http://www.gameofboards.com.br/
ChIJ8UAbVQAXuAAR0qU-Q5RO4OU,Game Point - Shopping Vitória,"Av. Américo Buaiz, 200 - Enseada do Suá, Vitória - ES, 29050-420, Brazil",Vitória,categoria_incompativel,playground;point_of_interest;establishment,2,4,https://www.instagram.com/gpplayvitoria?igsh=MXI2b3dqbjR2eDJmaA==
ChIJA7N9Wc5FAQcRVkg5NfmQvwE,Game Station - Maceió Shopping,"Shopping Maceió - Av. Comendador Gustavo Paiva, 2990 - 2º Piso, Loja 277 - Mangabeiras, Maceió - AL, 57031-530, Brazil",Maceió,categoria_incompativel,video_arcade;store;point_of_interest;establishment,4.3,1787,http://www.gamestation.com.br/
ChIJk41d7DsfqwcR5-mZtALjDGI,Game Station - RioMar Shopping,"Av. República do Líbano, 251 - Pina, Recife - PE, 51110-160, Brazil",Recife,categoria_incompativel,video_arcade;bowling_alley;department_store;amusement_park;park;sports_complex;amusement_center;store;sports_activity_location;point_of_interest;establishment,4.4,3301,http://gamestation.com.br/bowling.php
ChIJNeYc0h4fqwcR4F0JqfKlFeI,Game Station - Shopping Recife,"R. Padre Carapuceiro, 777 - Boa Viagem, Recife - PE, 51020-900, Brazil",Recife,categoria_incompativel,shopping_mall;amusement_center;point_of_interest;establishment,4.4,2505,http://www.shoppingrecife.com.br/
ChIJl-nNCfGzGgcRh2XJP5ca7ZM,Game Station - Shopping RioMar Aracaju,"R. Delmiro Gouvêia, 400 - Coroa do Meio, Aracaju - SE, 49035-500, Brazil",Aracaju,categoria_incompativel,amusement_park;amusement_center;point_of_interest;establishment,4.3,1231,http://www.gamestation.com.br/
ChIJe8aF0DP_sgcRRkGOX2jHvMk,Game Station Natal Shopping,"Avenida Senador Salgado Filho, 2234 - Av. das Brancas Dunas, 47 - Candelária, Natal - RN, 59064-900, Brazil",Natal,categoria_incompativel,video_arcade;amusement_park;point_of_interest;establishment,4.1,21,https://gamestation.com.br/onde-estamos/
ChIJqYAh1TNGxwcRmyIPj0gMwpE,Game Station | Shopping RioMar Fortaleza,"R. Des. Lauro Nogueira, 1500 - Papicu, Fortaleza - CE, 60176-065, Brazil",Fortaleza,categoria_incompativel,amusement_park;shopping_mall;point_of_interest;establishment,4.4,2164,https://www.gamestation.com.br/riomar-fortaleza.php
ChIJAX_vMigzWpMReKd3r4qK7nk,Game on Board,"Max Mall - Av 07 Norte - Águas Claras, Brasília - DF, 71908-180, Brazil",Brasília,categoria_incompativel,point_of_interest;establishment,4.7,13,
ChIJ_a-TajsfqwcRYx_m7yVBtUg,GameBox - RioMar Recife,"Av. República Árabe Unida, 251 - Pina, Recife - PE, 51110-160, Brazil",Recife,categoria_incompativel,point_of_interest;service;establishment,4.5,52,https://www.gamestation.com.br/index.php
ChIJ_YOROK8QFgcR4-vk3gUcjaw,Gamepólitan,"Av. Luís Viana Filho, 1590 - Itapuã, Salvador - BA, 41730-101, Brazil",Salvador,categoria_incompativel,event_venue;hotel;lodging;point_of_interest;establishment,4.2,222,http://gamepolitan.com.br/
ChIJqzuhQH5JxwcRxmNVkvhqaEU,Gandaia Bar & Club,"R. Dragão do Mar, 72 - Praia de Iracema, Fortaleza - CE, 60060-195, Brazil",Fortaleza,sem_termo_chave,night_club;gastropub;pub;bar;restaurant;food;point_of_interest;establishment,4.5,395,http://instagram.com/gandaiaclub
ChIJsUAT-dObpgARCT2C5QpnVKU,Garagem do Nerd,"R. Padre Júlio Maria, 93 - Vera Cruz, Belo Horizonte - MG, 30285-360, Brazil",Belo Horizonte,categoria_incompativel,sports_club;association_or_organization;point_of_interest;establishment,4.9,244,https://garagemdonerd.com.br/
ChIJB1qBHwndrAcRMAIBxvMl3aI,Garden Maker - Brinquedoteca Educativa,"Mezanino Superior Externo - no TechneMall - R. Cassimiro de Abreu, 56 - Sala 16A - Brisamar, João Pessoa - PB, 58033-330, Brazil",João Pessoa,categoria_incompativel,point_of_interest;establishment,5,7,https://l.gardenmaker.com.br/gmn
ChIJKfLJ2CPLJJMRe5vcTS5SAwg,Gastrobar Bafafa,"Q. 103 Sul Avenida LO 1, numero 88 - Plano Diretor Sul, Palmas - TO, Brazil",Palmas,sem_termo_chave,live_music_venue;bar;event_venue;point_of_interest;establishment,4.5,51,
ChIJxT1WkXHLJJMRbQPZghl-h8E,Gastrobar Bafafa,"Av. LO-02, 88 - 103 Sul, Palmas - TO, 77015-028, Brazil",Palmas,sem_termo_chave,bar;live_music_venue;event_venue;point_of_interest;establishment,5,2,
ChIJ9QktIwBLxwcRxh5o-yafmc4,Geek Barra,"Av. Mozart Pinheiro de Lucena, 1460 - de Pinheiro, Fortaleza - CE, 60347-452, Brazil",Fortaleza,sem_termo_chave,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.9,134,
ChIJIXxKE9ZJxwcRJJN63tNslYg,Geek Bunker Burger (Parquelândia),"Av. Jovita Feitosa, 2802 - Parquelândia, Fortaleza - CE, 60455-410, Brazil",Fortaleza,sem_termo_chave,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.8,3224,
